Unnamed: 0,course_name,Organization,skills,rating,reviews,metadata,skills_list,level,num_reviews,popularity,combined_text
612,Essential Cloud Infrastructure: Core Services em Português Brasileiro,Google Cloud," Cloud Computing, Google Cloud Platform",4.7,4.7(146 reviews),Intermediate · Course · 1 - 3 Months,"['cloud computing', 'google cloud platform']",1.0,146.0,0.29214409722335055,Essential Cloud Infrastructure: Core Services em Português Brasileiro cloud computing google cloud platform
614,Alibaba Cloud Computing,Alibaba Cloud Academy," Cloud Computing, Security Engineering, System Security, Network Security, Security Software, Software Security, Big Data",4.6,4.6(120 reviews),Beginner · Specialization · 3 - 6 Months,"['cloud computing', 'security engineering', 'system security', 'network security', 'security software', 'software security', 'big data']",0.0,120.0,0.2651441619798922,Alibaba Cloud Computing cloud computing security engineering system security network security security software software security big data
615,Spring - Cloud Overview,LearnQuest," Cloud Computing, Cloud Load Balancing, Software Architecture, Software Framework, Web Development",4.3,4.3(46 reviews),Intermediate · Course · 1 - 4 Weeks,"['cloud computing', 'cloud load balancing', 'software architecture', 'software framework', 'web development']",1.0,46.0,0.1585498920348072,Spring - Cloud Overview cloud computing cloud load balancing software architecture software framework web development
616,Infrastructure and Application Modernization with Google Cloud,Google Cloud," Cloud Applications, Cloud Clients, Cloud Computing, Cloud Infrastructure, Cloud Platforms, Cloud-Based Integration, Google Cloud Platform, Kubernetes, Other Cloud Platforms and Tools, Cloud API, Google App Engine",4.7,4.7(1.5K reviews),Beginner · Course · 1 - 3 Months,"['cloud applications', 'cloud clients', 'cloud computing', 'cloud infrastructure', 'cloud platforms', 'cloud-based integration', 'google cloud platform', 'kubernetes', 'other cloud platforms and tools', 'cloud api', 'google app engine']",0.0,1500.0,0.5035944308956151,Infrastructure and Application Modernization with Google Cloud cloud applications cloud clients cloud computing cloud infrastructure cloud platforms cloud-based integration google cloud platform kubernetes other cloud platforms and tools cloud api google app engine
617,Elastic Cloud Infrastructure: Scaling and Automation en Español,Google Cloud," Cloud Computing, Cloud Infrastructure",4.9,4.9(162 reviews),Intermediate · Course · 1 - 3 Months,"['cloud computing', 'cloud infrastructure']",1.0,162.0,0.32127293867845624,Elastic Cloud Infrastructure: Scaling and Automation en Español cloud computing cloud infrastructure
619,Developing Cloud Native Applications,IBM," Cloud Applications, Cloud Computing, IBM Cloud, Cloud API, Cloud Infrastructure, Cloud Management, Cloud Platforms, Continuous Integration, DevOps, Continuous Delivery, Software As A Service, Web Development Tools, NoSQL",4.1,4.1(261 reviews),Intermediate · Course · 1 - 3 Months,"['cloud applications', 'cloud computing', 'ibm cloud', 'cloud api', 'cloud infrastructure', 'cloud management', 'cloud platforms', 'continuous integration', 'devops', 'continuous delivery', 'software as a service', 'web development tools', 'nosql']",1.0,261.0,0.2800455897739486,Developing Cloud Native Applications cloud applications cloud computing ibm cloud cloud api cloud infrastructure cloud management cloud platforms continuous integration devops continuous delivery software as a service web development tools nosql
620,Developing Applications with Google Cloud 日本語版,Google Cloud," Google Cloud Platform, Cloud Platforms, Databases, Cloud Computing, Cloud API, Cloud Applications, Data Management, Cloud Storage, Computer Architecture, Computer Networking, Business Analysis, Data Analysis, Data Architecture, Kubernetes, Application Development",4.5,4.5(731 reviews),Intermediate · Specialization · 3 - 6 Months,"['google cloud platform', 'cloud platforms', 'databases', 'cloud computing', 'cloud api', 'cloud applications', 'data management', 'cloud storage', 'computer architecture', 'computer networking', 'business analysis', 'data analysis', 'data architecture', 'kubernetes', 'application development']",1.0,731.0,0.41269877170455954,Developing Applications with Google Cloud 日本語版 google cloud platform cloud platforms databases cloud computing cloud api cloud applications data management cloud storage computer architecture computer networking business analysis data analysis data architecture kubernetes application development
621,Applying Machine Learning to your Data with Google Cloud,Google Cloud," Applied Machine Learning, Big Data, Cloud Computing, Data Analysis, Google Cloud Platform, Human Learning, Machine Learning, Machine Learning Algorithms, Machine Learning Software, SQL",4.7,4.7(1.1K reviews),Beginner · Course · 1 - 3 Months,"['applied machine learning', 'big data', 'cloud computing', 'data analysis', 'google cloud platform', 'human learning', 'machine learning', 'machine learning algorithms', 'machine learning software', 'sql']",0.0,1100.0,0.4753902418554074,Applying Machine Learning to your Data with Google Cloud applied machine learning big data cloud computing data analysis google cloud platform human learning machine learning machine learning algorithms machine learning software sql
623,Serverless Data Processing with Dataflow,Google Cloud," Google Cloud Platform, Cloud Computing, Cloud Platforms, Apache, Extract, Transform, Load, Cloud Engineering, Computer Architecture, Distributed Computing Architecture, Big Data, DevOps, Data Management",4.1,4.1(98 reviews),Intermediate · Specialization · 3 - 6 Months,"['google cloud platform', 'cloud computing', 'cloud platforms', 'apache', 'extract', 'transform', 'load', 'cloud engineering', 'computer architecture', 'distributed computing architecture', 'big data', 'devops', 'data management']",1.0,98.0,0.20278227240354754,Serverless Data Processing with Dataflow google cloud platform cloud computing cloud platforms apache extract transform load cloud engineering computer architecture distributed computing architecture big data devops data management
624,Essential Cloud Infrastructure: Foundation - Français,Google Cloud, Google Cloud Platform,4.6,4.6(15 reviews),Intermediate · Course · 1 - 3 Months,['google cloud platform'],1.0,15.0,0.08493642544447236,Essential Cloud Infrastructure: Foundation - Français google cloud platform
625,"Cloud Virtualization, Containers and APIs",Duke University," Cloud Computing, Continuous Delivery, Continuous Integration, DevOps, Devops Tools, Cloud Applications, Software Architecture, Software Engineering",4.4,4.4(90 reviews),Beginner · Course · 1 - 4 Weeks,"['cloud computing', 'continuous delivery', 'continuous integration', 'devops', 'devops tools', 'cloud applications', 'software architecture', 'software engineering']",0.0,90.0,0.22229628711382515,"Cloud Virtualization, Containers and APIs cloud computing continuous delivery continuous integration devops devops tools cloud applications software architecture software engineering"
626,Microsoft Azure for Data Engineering,Microsoft," Big Data, Cloud Computing, Cloud Platforms, Cloud Storage, Cloud-Based Integration, Data Architecture, Data Management, Data Warehousing, Databases, Microsoft Azure, Leadership and Management",4.5,4.5(498 reviews),Intermediate · Course · 1 - 4 Weeks,"['big data', 'cloud computing', 'cloud platforms', 'cloud storage', 'cloud-based integration', 'data architecture', 'data management', 'data warehousing', 'databases', 'microsoft azure', 'leadership and management']",1.0,498.0,0.3793111554787906,Microsoft Azure for Data Engineering big data cloud computing cloud platforms cloud storage cloud-based integration data architecture data management data warehousing databases microsoft azure leadership and management
627,Google Cloud Infrastructure for Azure Professionals,Google Cloud," Cloud Computing, Cloud Platforms, Google App Engine, Google Cloud Platform",4.6,4.6(244 reviews),Intermediate · Specialization · 1 - 3 Months,"['cloud computing', 'cloud platforms', 'google app engine', 'google cloud platform']",1.0,244.0,0.3279805679338297,Google Cloud Infrastructure for Azure Professionals cloud computing cloud platforms google app engine google cloud platform
628,Gmail,Google Cloud," Communication, User Experience, Google Cloud Platform, Leadership and Management, Business Communication, Business Process Management, Collaboration, Organizational Development, Problem Solving, Professional Development, Cloud Computing, Cloud Platforms",4.8,4.8(787 reviews),Beginner · Course · 1 - 3 Months,"['communication', 'user experience', 'google cloud platform', 'leadership and management', 'business communication', 'business process management', 'collaboration', 'organizational development', 'problem solving', 'professional development', 'cloud computing', 'cloud platforms']",0.0,787.0,0.45786487923551183,Gmail communication user experience google cloud platform leadership and management business communication business process management collaboration organizational development problem solving professional development cloud computing cloud platforms
